Country Name,Austria,Belgium,Bulgaria,Cyprus,Germany,Denmark,Spain,Estonia,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Slovenia,Sweden
1984,33.82398845,63.81838335,38.24615025,67.1003386,24.51708733,34.61588367,20.23837064,,27.11372989,23.70634909,24.09752733,,,54.99524305,21.43105134,,90.02325075,,76.47608455,52.14485268,,35.23254196,,,30.48599418
1985,35.16184048,61.42265867,43.20224081,58.83146511,24.97634643,35.6561485,20.00188504,,27.31908318,23.69217449,24.25417754,,,53.72350537,21.5245621,,93.67253235,,79.15216348,54.57847853,,32.27408554,,,31.33231322
1986,32.01688287,55.0439747,43.46992488,48.42276167,21.65749114,32.4981645,17.15001666,,24.33605028,20.50452003,24.95752186,,,48.02634575,17.45942582,,85.23380452,,73.82461293,46.34663595,,28.02518044,,,27.75911352
1987,31.44751767,54.05133686,42.62235398,50.26963306,21.00643729,29.64906644,18.59511725,,24.48018194,20.69538764,24.19427941,,,48.30438638,17.5785579,,86.86485068,,78.46772416,46.22365813,,32.23728874,,,28.59131343
1988,33.49162381,57.01486335,45.89608581,53.50468391,21.43643522,30.13956653,19.41069483,,24.25217992,21.02549137,23.29865561,,,49.62600817,17.5331135,,86.79181868,,79.91316934,48.25040968,,35.56271119,,,28.53740273
1989,35.52315624,61.37018374,48.15837612,59.87415974,22.91629816,31.62491498,20.78180602,,24.85126498,22.3436273,24.83810412,,,53.53708955,18.53611086,,86.12993627,,82.46829537,51.00747831,,35.40370577,,,29.45572089
1990,35.79095508,59.85416012,36.72786877,57.107644,23.02775102,30.86704016,19.88593508,,23.69529129,21.76032181,25.34971832,,,50.32320938,18.0623119,,85.06818392,,88.65011138,49.61862403,,35.8864151,26.18020748,,27.90104345
1991,35.45791742,58.36048284,39.20412675,57.0942541,24.15247824,31.46404995,19.71782143,,22.2188978,21.64879707,24.39314726,,29.59327337,50.85837999,16.84242795,,85.99519774,,87.86584503,50.00039014,,33.81904134,21.53455238,,24.9949298
1992,34.47489993,56.26035717,52.93824701,60.64004708,22.69614467,30.04758642,19.79029323,,24.69745937,20.66105326,23.94375441,,27.82667574,51.13998716,17.43452167,,81.06128404,,88.70581798,48.62360799,,31.84860695,36.19883235,,24.81449367
1993,31.80115269,52.90499584,45.83472733,47.92500107,20.26329467,29.03871562,19.24100637,,26.78396416,19.11254431,22.97813173,,30.36925837,53.23571533,17.36013312,,79.69897942,,94.09325083,46.32904083,,30.57508437,27.98740255,,27.72468916
1994,33.82855945,54.80734069,45.67256469,48.08666769,20.9471728,30.92859443,21.3333433,,28.39259937,20.16591701,21.71751277,,31.05945742,58.52887135,18.58394036,,80.76962324,,95.74010681,48.2150839,,32.04379409,26.96571703,,30.24332526
1995,34.72346076,56.2641961,22.92318281,67.62724672,21.58739793,31.90264574,22.94827481,73.18612627,28.30876011,21.02320252,22.68259746,35.66034485,39.19622485,62.58314563,21.01206464,47.79440207,82.13982893,39.32732329,131.9135633,50.59763858,20.78073379,33.14474029,30.66118309,47.67907954,31.4764264
