Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Hong Kong SAR, China",HKG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.168405365,1.075842697,0.988387097,0.931707317,1.280087527,1.229105211,1.181818182,1.137123746,1.085450346,1.068249258,1.369294606,1.470019342,1.83600713,1.683377309,1.598864711,1.903914591,1.758160237,1.904761905,2.269615587,2.239548023,2.221356196,2.145770527,2.307559842,2.274943126,2.440494125,2.582772359,2.77011947,2.950030102,2.853745541,2.670795433,2.201483609,1.544685546,,1.157829785,,,,,,,0.72992906,0.822610515,0.809187514,0.998264922,0.682692754,0.641478464,0.692430001,0.776008265,0.953978556,1.074910696,1.074457208,1.131309103,1.146018554,1.601318215,1.548645141,1.67127565,1.664701304,1.724405178,1.607694472,1.623597965,1.659938269
Heavily indebted poor countries (HIPC),HPC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,1.563673524,1.658326192,1.644377198,1.649561225,1.472468531,1.460586231,1.548582954,1.714147266,1.604612234,1.491587517,1.722488798,2.091016393,2.690479735,2.575445103,2.654328484,2.816671208,2.678657041,2.887490439,2.678319655,2.911424911,2.982881947,3.054690465,2.623196815,2.160776309,2.368549225,1.949681484,1.572047459,1.531033277,1.550818294,2.175619567,2.414364322,2.065222558,1.931489994,1.822240089,1.612750499,1.87849738,1.65121755,1.731932618,1.944218249,1.831843823,1.879987188,1.364639419,1.307724507,1.177992757,1.239686756,1.295484368,1.336255893,1.376134111,1.324773781,1.196994485,1.201175519,1.233959115
Croatia,HRV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.607386443,10.72675715,11.14817729,9.31501043,8.292011147,8.942492529,6.600219472,4.42962971,3.030055777,2.702773773,2.730633337,2.046298882,1.760143749,1.762328437,1.68580508,1.628430615,1.845187915,1.803670235,1.695435808,1.769271041,1.688416447,1.644416047,1.845033536,1.783240088,1.621882181,1.665301436,1.574563806,1.648867463,1.848949001
Haiti,HTI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088607367,0.089119409,0.102173248,0.111550388,0.113783289,0.106326028,0.077784781,0.106210123,,,,,,,,,,,,,,,,,,0.000615198,0.000619837,0.000887538,0.000846301,0.00088103,0.001500802,0.001394213,0.002894075
Hungary,HUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,4.030075188,3.741685144,3.273657289,3.006993007,3.20784139,3.335405013,3.006239365,2.95532646,3.239637923,3.239044409,3.34257975,3.333760739,3.243306994,3.335936628,3.147675013,4.972429138,3.22373255,3.155577299,3.596223271,2.786162062,2.563538027,2.161469799,2.179653172,1.90656829,1.824134384,1.324727483,1.25906104,1.476684403,1.272164175,1.4336126,1.513100227,1.57012709,1.593773802,1.642621594,1.472723819,1.412028787,1.22300996,1.270258106,1.181179736,1.128645477,1.023995608,1.038426011,1.029205366,0.945303081,0.859447823,0.90544456,1.003106301,1.026657623,1.116641387,1.254386294,1.614313257
IBRD only,IBD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.033746193,2.484316386,2.74420478,2.619404419,2.883352878,2.70517055,2.767297942,2.815832859,2.882565728,3.078533472,3.18314522,2.996393774,2.776323429,3.242845974,3.788333812,3.957516804,3.865206182,3.615459774,3.009098403,2.734368035,3.022178521,3.096864019,3.172458711,2.955773512,3.000269328,3.083274015,3.145062619,,2.799053514,2.49466237,2.180437469,2.410798673,2.218225414,2.205291158,2.161271395,2.078427787,2.067681726,1.922642435,1.979973604,1.903024887,1.977878746,2.019752887,1.986441509,1.93191059,1.910824218,1.87715988,1.851891988,1.865685591,2.050678409,1.90605969,1.830723766,1.871735144,1.908394929,1.917944434,1.93011319,1.949096222,1.894951304,1.834381326,1.856277495,1.954781285
IDA & IBRD total,IBT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,2.510281884,2.666296311,2.578855294,2.906181078,2.704573786,2.896865524,2.969514178,3.081470396,3.189656611,3.241194557,3.112710412,2.845471723,3.232020985,3.855757001,3.99109851,3.898309695,3.657138529,3.109804155,2.878931776,3.100683107,3.172734205,3.269992982,3.097272343,3.091473267,3.147007062,3.147400529,3.013882075,2.832154351,2.554620568,2.274908642,2.458650938,2.283398966,2.242827472,2.186944233,2.10287889,2.086510061,1.961229587,2.020331281,1.929732962,1.993158721,2.036354669,1.991529228,1.940947376,1.907231286,1.867775552,1.847326185,1.853075154,2.029986394,1.88379322,1.81459828,1.853963542,1.884987929,1.892595396,1.906501726,1.926160976,1.877460415,1.820858425,1.832181289,1.926722968
IDA total,IDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,3.874925289,3.645228139,3.936673155,3.330394233,3.156514859,4.252826426,4.210247386,4.12172805,3.938757447,3.79837923,3.942068664,3.499591258,3.579196932,3.885896518,4.030056495,3.687464029,3.595937818,3.163998285,3.16662876,3.16664833,3.159223873,3.255302501,3.045408532,3.173848081,2.826941266,2.593862262,2.474168286,2.378741326,2.589512003,2.590674192,2.293853234,2.209479002,2.255903309,2.056166507,2.0583502,1.859019119,1.740637583,1.780073083,1.666275008,1.718378369,1.513174763,1.532208084,1.562840371,1.526604406,1.514171931,1.575035505,1.596486522,1.613609282,1.622661181,1.480616316,1.53146835
IDA blend,IDB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.402547209,2.407734893,2.293279527,2.124892466,2.344353842,3.244607891,3.524435037,4.842194989,5.809363524,6.592451791,4.973803528,4.808418438,5.019827213,4.673406644,4.216873259,6.253046203,5.193571608,5.38572026,5.112088601,4.604637075,3.862463985,3.217106145,3.096812757,3.313379983,3.11670264,2.971481107,3.165180933,3.079747817,3.236532737,3.212302859,3.102208482,3.276252404,3.293954034,3.723246706,3.194018885,2.973873508,2.916208636,2.716736955,2.745142043,2.607429619,2.265997037,2.15867688,2.29635332,2.035383902,1.961969674,1.74595248,1.528248892,1.478619706,1.469689465,1.482275295,1.45097111,1.467080512,1.466557678,1.418801288,1.407195826,1.484880095,1.689215952,1.810448112,2.001238536,1.697707948,1.755496043
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,2.705920807,3.492189045,3.421867625,3.206089202,3.163193529,3.020258919,2.917217691,2.884622001,2.90192827,2.39812942,2.285420259,2.170599354,2.009765396,1.72218767,1.530841059,1.389136341,1.41049292,1.324064184,1.356876007,1.223557809,1.266155617,1.226309861,1.264392528,1.497741738,1.019116844,0.810812654,0.684483764,0.572792653,0.700120209,0.909285037,0.945714622,0.750789394,0.658702778,0.712361931,0.578945804,0.571133892,0.617587092,0.653776703,0.711549473,0.918769839,0.777855178,0.882266734,0.792220213,0.865191376,0.725001628,0.804335324,0.860574024
IDA only,IDX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,2.325008775,2.275109286,2.707878955,3.204118411,2.925751142,2.879309399,3.023371457,4.04603766,4.127366811,4.641694467,4.826553868,5.195544496,4.552972537,4.024439966,3.243261444,3.10351486,3.121994475,3.209392301,3.237428135,2.819326271,2.789721427,2.498175977,2.211882318,2.061530604,2.073854532,2.456110875,2.575726055,2.319228699,2.259055547,2.215133675,2.075208184,2.147156548,1.970569886,1.980913644,2.117188583,1.881960755,1.951122678,1.587269644,1.609216218,1.669541551,1.641597235,1.630349144,1.664534584,1.5129489,1.44821957,1.291725983,1.307772154,1.366671652
Isle of Man,IMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.004012346,2.074359721,2.745400433,4.025306026,3.81923698,3.871414914,3.572370646,3.223923721,3.245568585,3.140814558,3.18518304,3.652453524,3.717947461,3.158643767,3.202826324,3.534598781,3.477883143,3.162771937,3.126331702,3.261328658,3.13378133,3.186248122,3.345117666,3.32306866,3.416875594,3.569030278,4.106468681,4.231317527,3.728671783,3.534179728,3.14621461,2.909974328,2.704839706,2.823542246,2.664673727,2.578483572,2.472768225,2.647732426,2.727311417,2.957195647,2.948929906,2.924435546,2.82686683,2.677776932,2.828752248,2.754907666,2.52680863,2.478248209,2.631462141,3.129387179,2.889461328,2.704483558,2.618167619,2.548825679,2.543982503,2.457450601,2.543151188,2.531462588,2.433922067,2.519120764,2.8826704
Not classified,INX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.330386743,1.320142085,1.290219976,1.242817134,1.303207865,1.326908055,1.234360458,1.187126848,1.132851299,1.099280371,1.158609296,1.243945132,1.328811011,1.312694901,1.406932356,1.625958967,1.615162499,1.52517744,1.483083547,1.582200567,1.665267012,1.580606618,1.591236948,1.492631233,1.412439425,1.416044204,1.423205265,1.282300247,1.199434153,1.105476119,1.203503284,1.253935313,1.20411855,1.139225149,1.108732591,1.014359388,0.989927159,0.924066127,0.823869516,0.750676499,0.695697742,0.703517156,0.63401372,0.587540936,0.568322292,0.540993179,0.512936298,0.508412566,0.575952987,0.600227051,0.573792994,0.547174817,0.514494537,0.501402211,0.46067574,0.34201587,0.334441788,0.304141143,0.286862382,0.279145286,0.2874877
"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.294908833,2.346642182,2.307410877,2.590356964,2.881826748,3.249524904,3.818995368,4.457991761,5.176363591,5.969054196,5.856903291,3.047012478,2.275370278,1.864705419,8.750350248,12.06919291,11.24797233,10.18983015,11.11320509,5.797247028,5.343150185,8.190380823,7.906890638,7.09708065,6.354853844,6.51241844,6.079335975,5.889107789,6.269777621,4.557980493,2.942650125,2.169707967,1.789305444,1.700361202,2.073010005,2.154165885,2.244864511,2.498874725,2.629079248,2.404551738,2.295042222,2.418179297,2.174576366,2.405040265,2.834557805,3.036654498,3.3151938,2.653982821,2.683341921,3.047705549,2.786548061,2.381634543,2.75703583,2.244534791,2.281078729,2.760311749,2.972793279,3.105184169,2.456250505,2.100567132,2.161792177
Iraq,IRQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.050631859,6.851398869,6.910816619,8.250884643,7.956513894,8.873266564,8.520558376,8.427062374,9.220854004,11.38008475,11.16822612,10.51611103,10.64109237,12.25836203,12.49481942,11.67462212,11.16310017,9.812813426,8.117759415,6.148767876,5.511524667,10.82953444,,,,,,,,,,,,,,,,,,,,,,,1.675589368,2.242580305,1.897571722,2.239928025,2.367759824,2.899140076,2.70935228,2.30344022,1.899568366,3.315830961,2.950613991,5.410251036,3.503377806,3.862032019,2.851599465,3.38219585,4.054752512
Iceland,ISL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.460248312,7.865016263,9.16079196,9.753574116,8.984626962,8.569153776,9.434673367,15.44251447,17.42801472,19.08931699,23.44705632,22.79980348,20.37101884,27.85609265,27.65528644,30.46380279,29.2455931,23.08721334,22.89113498,19.38469319,18.91933663,20.26226862,18.38821008,15.54688868,16.18222892,16.60064353,14.76771288,16.90014495,15.94709456,12.44573265,12.36268619,15.58698291,10.92507753,11.52324399,10.11996584,7.918743906,7.729654187,7.47926786,6.980216666,6.530123302,6.297164983,6.508063123,6.59401334,6.486405991,6.358035097,6.26491269,6.049564455,6.367865558,6.391801084,6.148111929,5.93634504,5.793753358,5.671590453,5.578540011,5.753370057,5.509027525,5.485117167,5.52874121,5.33188467,5.19293283,5.624526933
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.713825988,2.573869075,2.633838357,2.753437954,2.727355898,2.747580162,2.988719981,2.76774694,2.648961592,2.422400827,2.058210054,2.238970947,2.391176016,2.195817414,2.070626774,1.975232168,1.828143669,1.890808512,1.879755105,1.873959467,1.763643237,1.821112506,2.005372903,2.01650142,2.008607774,1.93636892,1.977142642,2.060353644,2.072857459,2.02642732,1.880798413,1.858852684,1.751976983,1.786767973,1.71374276,1.467843143,1.588492279,1.626692799,1.644508879,1.683299798,1.741059504,1.679364738,1.706187246,1.708995537,1.68267327,1.605170416,1.525482905,1.447052519,1.535674984,1.554210702,1.500494576,1.475956597,1.426924977,1.399020419,1.282969654,1.208228326,1.334835252,1.357370559,1.359542751,1.316566978,1.567524891
Jamaica,JAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,0.925307818,0.941001252,,,,1.50794249,1.62772068,1.385989247,1.059731795,0.891059849,0.853933329,0.770446354,0.807990672,0.929262992,0.840785086,0.758524568,1.107838246,0.82190641,0.629920603,0.538709243,0.567656627,0.655054827,0.544947829,0.511051526,0.486319761,0.50435895,0.585431034,0.581596298,0.535969968,0.527663695,0.608922319,0.65245791,0.953354274,0.947228334,0.874180243,0.925166499,0.929535349,0.899069667,0.872871396,0.872496467,0.954824792,0.972264314,1.349094107,1.68726606,1.73506094
Jordan,JOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,20.39674466,16.50707744,18.14550042,17.11851278,14.84217596,13.40990453,19.49426112,23.49246231,24.06381857,20.17504488,18.50802644,17.15296198,18.35518474,18.66515837,17.50998668,15.24663677,17.24101458,12.52929538,11.71749276,12.21380261,10.64587859,10.00897356,9.939695142,9.850838161,9.216300284,10.04810913,9.774560256,9.577580589,9.363614696,9.070780953,7.751067583,9.973089562,6.924248719,6.977109417,6.539457019,4.454248505,6.026917517,6.131506209,6.274621651,6.282233221,6.256556426,5.893078535,5.446014467,6.001059482,5.141721289,4.79532279,4.659324009,6.03391737,6.182098133,6.584000837,5.895420846,5.501943731,4.694379358,4.241490054,4.263219633,4.259212039,4.514193317,4.764903297,4.635771938,4.642062722,4.962536061
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.080594889,0.916660202,0.882981584,0.902911616,0.875046122,0.89971399,0.879421011,0.836230313,0.793866529,0.772551017,0.773230313,0.824119314,0.842475302,0.815014489,0.862068323,0.907387057,0.891651108,0.890681062,0.891286374,0.907392111,0.906794213,0.916648153,0.926375567,0.952297427,0.958404159,0.959397914,0.962811252,0.965510913,0.949708859,0.940781036,0.941791766,0.940821904,0.94831244,0.950663825,0.9228718,0.916876617,0.911247076,0.920437898,0.938594775,0.945248337,0.931136156,0.947079856,0.955834672,0.955673906,0.941607638,0.931581653,0.917197038,0.897626654,0.920247843,0.983777357,0.958851133,0.986806493,0.967427278,0.95086605,0.966999334,0.95925133,0.944838286,0.931980259,0.940993692,0.937281087,0.996825438
Kazakhstan,KAZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.062620209,0.838731749,1.032421663,1.20199446,1.112939006,1.149738283,0.819607059,0.78464508,0.999817479,0.998337702,1.029927459,0.988239741,1.036321239,0.978998796,1.296876822,1.154668506,1.103033241,1.014415565,0.936513485,1.046906472,1.078084754,1.041692055,1.109721439,0.933551765,0.831895002,0.876907255,1.062379366,1.054852453
Kenya,KEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,0.206489676,0.58988764,0.990334781,1.133268482,1.304993715,1.218342887,1.080069124,1.057483259,1.227715064,1.541811847,1.659278024,1.777002556,1.878902554,2.484742978,3.740175541,5.199292155,5.501605847,4.515319835,4.225324839,4.572783179,4.195233924,3.476912474,2.375757456,2.50357532,3.133743491,2.945553395,2.740851686,2.888214958,2.35425809,1.900746762,1.837741595,1.641252808,1.646716231,1.417954703,1.340638598,1.220122519,1.186974148,1.313742032,1.504754902,1.632407811,1.650099843,1.614194237,1.690587014,1.45517741,1.54791228,1.615850294,1.561448035,1.555137868,1.541418951,1.666388978,1.561909916,1.33290268,1.318070261,1.348739783,1.289110978,1.266408803,1.16769139,1.104839819
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852955679,0.825055559,1.090281591,1.790516937,1.547980068,1.763018686,1.590634088,1.851247589,1.882678682,1.454422566,1.615087079,1.696728798,1.683306778,1.614401811,1.665639507,1.338821859,1.18919891,1.433109918,1.611018527,1.394428004,1.627972215,1.622360822,1.713569023,1.752024087,1.697389571,1.576011089,1.571122175,1.55869225,1.787969041
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,1.146850882,1.574245346,1.278203562,1.992453582,2.071375594,2.327896585,3.145933014,1.761289499,3.8423429,3.577310579,3.238454583,3.003361162,2.6620479,2.510029082,2.20981321,1.774810532,1.519617406,1.447518851,1.296742212,1.127579071,1.043100079,0.914612028,0.798217508,1.313127999,1.493096881,1.497788708,1.547041585,1.596573701,1.663069547,1.801622621,1.90988363,2.071383501,2.224852375,2.228561325,2.44546663
Kiribati,KIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.157548334,6.726149623,6.867196368,4.823859087,4.134439601,4.410474878,4.688873693,4.68514254,4.730641797,4.694394892,4.403346543,4.734988606,5.010068079,4.034732164,4.541445628,4.878716477,5.908155684,6.034939121,6.371450619,5.525876568,6.398772113,6.415857298,6.240894485,5.726813608,5.254535393,5.225531685,4.948256251,4.46860555,4.281215938,4.290235295,4.002304289,3.711127841,3.69027269,3.417894838,3.192752669,2.892332986,2.743479663,2.663387808,2.794442004,2.49257722,2.45731752,2.427877741,2.315474377,2.328664618,2.331064888,2.467282737,2.48836867,2.469638856,2.489402769,2.603514106,2.462719203,2.472955581,2.499299881,2.503009023,2.529935781,2.494981214,2.459578022,2.421489133,2.503035257,2.673128162,2.847240547
Kuwait,KWT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,2.392787524,1.892185239,2.038934426,2.524937656,2.957764953,,,5.293682132,4.760787992,3.548528126,3.313990974,4.127006677,5.954296749,6.830511261,6.754863813,6.434108527,7.236209879,5.976255415,8.236618742,8.539829203,48.51726727,117.3498232,31.78602445,12.44021918,13.25923878,13.58158131,10.29264847,8.086475871,8.796559793,7.590223879,7.150148657,7.700626085,7.39919407,6.54392425,5.804460886,4.343025942,3.542645786,3.590337779,3.006072721,3.971806323,3.756148142,3.501405502,3.41374158,3.271518381,3.58566529,5.007568172,5.893528357,5.607460681,5.099953149,5.484195624,6.496067484
Latin America & Caribbean (excluding high income),LAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.863600618,1.725608118,2.140103816,1.847365623,1.562765932,1.819776988,1.780912024,1.936487652,1.744435159,1.796926822,1.919149831,1.885157518,1.781299841,1.704712475,1.591416466,1.756131624,2.030075557,2.05079239,1.916063625,1.77337377,1.338186903,1.365258603,1.466384547,1.562477943,1.386176025,1.487387619,1.453596302,1.662817303,1.727504032,1.946276187,1.666946249,1.483248504,1.224098661,1.302602881,1.405223199,1.530901738,1.467750987,1.281834941,1.326871542,1.232854319,1.182928855,1.225240618,1.164137926,1.07060415,1.043005773,1.10255218,1.068433795,1.135951784,1.181639537,1.370503544,1.341482425,1.241738075,1.256932415,1.246858874,1.234108916,1.193485805,1.176839583,1.198321353,1.218032304,1.155277655,1.206382135
Lao PDR,LAO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67531237,8.107511278,7.522004062,5.834195587,4.186706844,3.839007037,2.594217254,1.057742579,0.791543217,0.717115235,0.583934898,0.492156926,0.433725286,0.392508609,0.343162745,0.312173796,0.273820907,0.217194753,0.204567129,0.212126552,0.199455065,0.189895182,,,,,,,
Lebanon,LBN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,3.65625,3.888731195,4.163434187,4.842931937,4.844371636,4.644030668,4.33621044,4.000740878,5.090337785,3.815289314,,,12.12490851,4.732284425,8.489601091,10.07174888,12.35714286,9.583333333,9.286451306,13.45562059,10.9687267,6.286976015,5.26383955,1.121846578,1.186578171,,7.551951343,5.154888674,7.983998316,6.011278768,6.997713166,6.711927989,5.661852427,4.305154639,4.023252256,4.770439292,5.392100304,5.447896245,4.753300903,4.675691109,4.514245069,4.478931727,4.576037849,4.632398404,4.001314491,4.020042001,4.126553124,4.058656606,3.989376345,4.165398139,4.678175228,4.486884345,5.062663113,4.505139801,4.952761494,4.707900587,3.032645417
Liberia,LBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.177496729,1.145194274,1.168582375,1.101878613,0.993485342,1.098731043,1.185944363,1.100244499,0.968992248,0.934291581,0.952380952,1.072565778,1.151560178,1.240936977,1.154649306,1.491751492,3.112817484,5.017941891,4.706096672,2.940483206,2.95430518,2.895362663,2.287212171,2.407781951,,,7.183908046,10.13422819,18.98379052,29.72768533,,,,,,,,,,0.446078897,1.0627722,0.479164965,0.376269287,0.397446248,0.695605921,0.769091275,1.120460534,1.182027432,1.081236773,1.032529165,1.051498096,1.062638322,0.94000927,1.190659897,1.401492875,1.277930141
Libya,LBY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.592,1.855072464,3.104166667,2.407942238,1.84375,1.857142857,2.914923291,3.360946746,2.855946399,3.762886598,6.072931276,5.322679779,3.709677419,3.984861977,3.291269637,2.253968254,1.968616262,2.463994447,3.799226442,3.220749426,2.922364358,1.755113763,2.240525777,,,,,,,,,,,,,,,4.078026716,5.297441532,3.783860245,3.146863674,2.413507858,2.06923852,2.072048072,2.071074457,1.52811116,1.120335406,0.946677517,1.489851081,,,,3.745603827,7.639284545,15.4795763,,,,,,
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.145111679,1.832673471,2.214146086,1.99196523,1.702888939,1.94725146,1.906747268,2.055448534,1.854081174,1.867806447,2.087743366,2.214064728,2.143066932,2.07217808,1.931154477,1.940741709,2.126215755,2.209013838,2.090797844,1.965048115,1.612152572,1.66407965,1.835601122,1.913888794,1.669743197,1.633161644,1.622822162,1.792824735,1.821506816,2.052563881,1.728268226,1.542196568,1.310002057,1.394757702,1.460573985,1.585846552,1.505129243,1.362230012,1.396009003,1.314691397,1.269684938,1.301213084,1.220609413,1.144095091,1.133379095,1.209452912,1.193706098,1.237538457,1.283498811,1.396786276,1.355545084,1.279833953,1.299624673,1.309055035,1.261472021,1.233030444,1.222170594,1.243864399,1.263046956,1.20152874,1.256434021
Least developed countries: UN classification,LDC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,1.1817402,1.064282776,1.112692571,1.529343001,1.510129806,1.242928864,1.469674082,,2.333938047,,,2.838655496,2.345335968,2.733405216,4.186747485,4.453467984,4.676817881,4.501384,2.82381377,2.462955348,2.684520589,2.46874498,2.048294134,1.936565076,2.119215984,2.298913363,2.96353365,2.355010452,2.17235538,2.074847394,1.986043216,2.132286177,2.042280015,2.20791491,2.28458093,2.33383022,2.481387361,2.122403798,2.031170391,2.042077171,2.219168147,2.226797037,1.937697381,1.728385333,1.66181321,1.401807284,1.398429575,1.450881599
Low income,LIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,2.32085831,,1.881365989,,2.927547386,3.009914925,2.890520788,2.708520416,3.167079698,3.284576195,3.284695257,4.074040124,4.197663931,3.759337725,3.922282862,4.319292134,,6.66637305,7.639413185,7.672869673,8.290369553,7.183088573,6.25539597,4.722011548,4.919481028,,5.349316641,5.333853703,4.490171824,4.307429966,3.796250585,2.993288722,2.910598926,2.863342869,3.588865166,4.100417227,3.422231921,3.607331053,3.579118306,3.217186183,3.326349151,2.943056487,2.976311678,3.148199805,2.870915353,2.86152141,2.205224343,2.247501406,1.956624315,2.01048366,1.882121118,1.781445388,1.43370552,1.469000736,1.247877265,1.316814272,1.351033534
Liechtenstein,LIE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.183052365,1.183272727,1.082855093,0.897791926,0.851725908,0.852610094,0.872915917,0.84513666,0.794532052,0.807396323,0.916642272,1.362633452,1.185807044,0.874809824,0.79508645,0.80358957,0.659239148,0.684373884,0.803000117,0.834462748,0.765779308,0.626798424,0.544740926,0.889137425,0.922430502,3.160769823,2.696658012,3.393146709,2.371183249,1.798595424,2.328487433,3.082087849,3.367639901,3.431785654,3.729338058,5.861132243,5.519783161,4.630602074,4.643464081,4.03016384,5.033872968,4.286990589,3.34258944,2.868911827,2.997358479,2.639533395,2.798773599,3.260608357,3.243601784,3.16189871,2.70074784,2.683157721,2.155199512,2.154048243,2.412647012,2.553055,2.114142415,2.119696641,1.842977531,2.011121467,1.933104238
Lower middle income,LMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.02790179,2.082399207,2.49674282,3.30696904,3.276516961,3.6798506,3.532946996,3.640868169,3.926091906,4.237856038,4.241700031,4.236023261,3.986514917,3.390374291,4.344801088,5.483035509,5.455988635,5.113362209,4.847570854,3.798544525,3.502913216,3.769489794,3.904934183,3.936963322,3.754709204,3.83595156,3.957607801,3.900748024,3.756446555,3.298694759,2.856883089,2.536764799,2.485645904,2.311064025,2.403227011,2.374092398,2.307693449,2.434897619,2.46662568,2.447015408,2.288001713,2.318331891,2.246636725,2.186715549,2.245481453,2.168334367,2.050514451,2.004249376,2.007754407,2.26738206,2.11600979,2.005826787,2.024183853,2.004355936,2.051683087,2.062976949,2.101045773,2.113846553,1.969236459,1.958313651,2.14741908
